datetime,inflow_temp,airtemp1day,airtemp2days,airtemp3days,airtemp4days,airtemp5days,airtemp6days,airtemp7days
2017-11-18,5.484208333,6.82509583333333,6.22753854166666,7.02725277777778,6.30492604166666,6.44792916666667,6.22905208333333,5.62616428571429
2017-11-19,7.726791667,10.7283083333333,8.77670208333332,7.72779513888888,7.95251666666666,7.18960249999999,7.16132569444444,6.87180297619047
2017-11-20,5.550020833,4.78603333333333,7.75717083333332,7.44647916666665,6.99235468749999,7.31921999999999,6.78900763888888,6.82199821428571
2017-11-21,4.6525,5.67015416666667,5.22809375,7.0614986111111,7.00239791666666,6.72791458333333,7.04437569444444,6.62917142857142
2017-11-22,6.297208333,8.04707916666667,6.85861666666667,6.16775555555556,7.30789374999999,7.21133416666666,6.94777534722222,7.18761904761904
2017-11-23,3.52325,0.121027083333333,4.084053125,4.61275347222222,4.6560734375,5.87052041666666,6.02961631944444,5.97252559523809
2017-11-24,3.035083333,3.43148125,1.77625416666667,3.86652916666667,4.31743541666667,4.411155,5.46401388888888,5.65845416666666
2017-11-25,4.475333333,7.89468333333333,5.66308229166667,3.81573055555555,4.87356770833333,5.032885,4.99174305555556,5.81125238095238
2017-11-26,5.5565625,7.61080833333333,7.75274583333333,6.31232430555555,4.7645,5.42101583333333,5.46253888888889,5.36589523809524
2017-11-27,NA,6.50443958333333,7.05762395833333,7.33664375,6.360353125,5.11248791666667,5.60158645833333,5.61138184523809
2017-11-28,4.934708333,7.29419166666667,6.899315625,7.13647986111111,7.32603072916667,6.54712083333333,5.47610520833333,5.84338720238095
2017-11-29,5.47775,9.2921,8.29314583333333,7.69691041666667,7.67538489583333,7.71924458333333,7.00461736111111,6.02124732142857
2017-11-30,5.663125,7.51681458333333,8.40445729166666,8.03436875,7.65188645833333,7.64367083333333,7.68550625,7.07778839285714
2017-12-01,6.00125,6.73264166666667,7.124728125,7.84718541666667,7.70893697916667,7.4680375,7.49183263888889,7.54938273809524
2017-12-02,4.73775,4.62373541666667,5.67818854166667,6.29106388888889,7.04132291666667,7.09189666666667,6.99398715277778,7.08210446428571
2017-12-03,5.391333333,6.51259166666667,5.56816354166667,5.95632291666667,6.34644583333333,6.93557666666667,6.99534583333334,6.92521636904762
2017-12-04,4.563291667,4.94636458333333,5.729478125,5.36089722222222,5.70383333333334,6.06642958333333,6.60404131944444,6.70263422619048
2017-12-05,5.871708333,9.62218541666667,7.284275,7.02704722222222,6.42621927083333,6.48750375,6.65905555555556,7.03520476190476
2017-12-06,6.742583333,6.99333541666667,8.30776041666667,7.18729513888889,7.01861927083333,6.5396425,6.57180902777778,6.70680982142857
2017-12-07,4.486104167,3.32226666666667,5.15780104166667,6.64592916666667,6.22103802083334,6.27934875,6.00341319444445,6.10758869047619
2017-12-08,3.677729167,2.11732083333333,2.71979375,4.14430763888889,5.51377708333334,5.40029458333333,5.58567743055556,5.44825714285714
2017-12-09,2.7894375,0.150614583333333,1.13396770833333,1.86340069444444,3.145884375,4.44114458333333,4.52534791666667,4.80923988095238
2017-12-10,1.952729167,-0.211814583333333,-0.0306,0.68537361111111,1.344596875,2.47434458333333,3.66565138888889,3.84861041666667
2017-12-11,NA,1.93794791666667,0.863066666666669,0.62558263888889,0.9985171875,1.46326708333333,2.38494513888889,3.41883660714286
2017-12-12,2.9405625,3.55928958333333,2.74861875,1.76180763888889,1.359009375,1.51067166666667,1.81260416666667,2.55270863095238
2017-12-13,0.5919375,-3.65739375,-0.0490520833333352,0.61328125,0.407007291666667,0.35572875,0.649327430555555,1.03117589285714
2017-12-14,0.415638298,1.13828333333333,-1.25955520833334,0.346726388888887,0.744531770833332,0.553262499999999,0.486154513888888,0.719178273809523
2017-12-15,0.326276596,-2.5710375,-0.716377083333335,-1.69671597222222,-0.382714583333335,0.0814179166666659,0.0325458333333327,0.0494127976190471
2017-12-16,0.298166667,0.4150375,-1.078,-0.33923888888889,-1.16877760416667,-0.223164166666668,0.137021180555555,0.0871874999999995
2017-12-17,0.481416667,2.87375625,1.644396875,0.239252083333333,0.464009895833332,-0.360270833333334,0.29298923611111,0.527983333333333
2017-12-18,2.9143125,7.00905,4.941403125,3.43261458333333,1.9317015625,1.77301791666667,0.867949305555555,1.25242648809524
2017-12-19,4.5325625,8.16300416666667,7.58602708333334,6.01527013888889,4.61521197916667,3.17796208333333,2.838015625,1.9101
2017-12-20,4.665541667,7.1056,7.63430208333333,7.42588472222222,6.28785260416667,5.11328958333333,3.83256840277778,3.44767053571429
2017-12-21,2.236395833,0.615272916666667,3.86043645833333,5.29462569444445,5.72323177083333,5.15333666666667,4.36362013888889,3.37295476190476
2017-12-22,2.2094375,4.1470375,2.38115520833333,3.95597013888889,5.00772864583333,5.40799291666667,4.98562013888889,4.33267976190476
2017-12-23,5.371208333,10.1984729166667,7.17275520833335,4.98692777777779,5.51659583333334,6.04587750000001,6.20640625000001,5.73031339285715
2017-12-24,5.244895833,3.96430416666667,7.08138854166669,6.10327152777779,4.73127187500001,5.20613750000001,5.69894861111112,5.88610595238096
2017-12-25,2.809208333,0.62261875,2.29346145833334,4.92846527777779,4.73310833333334,3.90954125000001,4.44221770833334,4.97375863095239
2017-12-26,0.420666667,-2.39208125,-0.88473125,0.73161388888889,3.09832864583334,3.30807041666667,2.85927083333334,3.46588928571429
2017-12-27,0.2604375,-3.26065625,-2.82636875,-1.67670625,-0.266453645833332,1.82653166666667,2.2132826388889,1.98499553571429
2017-12-28,NA,-9.10380681818182,-6.18223153409091,-4.91884810606061,-3.53348139204545,-2.03392428030303,0.00480858585859186,0.596555573593079
2017-12-29,0.204625,-7.48873958333333,-8.29627320075758,-6.61773421717172,-5.56132097537879,-4.32453303030303,-2.94306016414141,-1.06569829545454
2017-12-30,0.160625,-4.30665,-5.89769479166667,-6.96639880050505,-6.03996316287879,-5.31038678030303,-4.32155252525252,-3.13785871212121
2017-12-31,0.1371875,-8.3612875,-6.33396875,-6.71889236111111,-7.31512097537879,-6.50422803030303,-5.81887023358586,-4.89865752164502
2018-01-01,0.142520833,-11.0880083333333,-9.72464791666665,-7.9186486111111,-7.81117135416666,-8.06969844696969,-7.26819141414141,-6.57160424783549
2018-01-02,0.103645833,-10.8880354166667,-10.988021875,-10.11244375,-8.6609953125,-8.42654416666667,-8.53942127525253,-7.78531198593074
2018-01-03,-0.097729167,-8.12689791666667,-9.50746666666668,-10.0343138888889,-9.61605729166667,-8.55417583333333,-8.376603125,-8.48048936688312
2018-01-04,0.148044444,-5.04965625,-6.58827708333333,-8.02152986111112,-8.78814947916667,-8.70277708333333,-7.97008923611111,-7.901325
2018-01-05,0.065458333,-10.2848604166667,-7.66725833333335,-7.82047152777779,-8.58736250000002,-9.08749166666667,-8.96645763888889,-8.30077083333334
2018-01-06,-0.48925,-11.0423854166667,-10.6636229166667,-8.79230069444447,-8.62595000000002,-9.07836708333335,-9.41330729166668,-9.26301875000001
2018-01-07,-0.0215625,-11.5091375,-11.2757614583333,-10.9454611111111,-9.47150989583335,-9.20258750000001,-9.48349548611113,-9.71271160714287
2018-01-08,-0.490791667,-4.18112916666667,-7.84513333333333,-8.91088402777779,-9.25437812500002,-8.41343375000001,-8.36567777777779,-8.72601458333335
2018-01-09,0.314916667,1.06236666666667,-1.55938125,-4.87596666666667,-6.41757135416668,-7.19102916666668,-6.83413368055557,-7.0188142857143
2018-01-10,0.214375,1.8895625,1.47596458333334,-0.409733333333333,-3.184584375,-4.75614458333334,-5.67759722222223,-5.58789136904763
2018-01-11,0.155791667,7.9579375,4.92375,3.63662222222222,1.682184375,-0.95608,-2.63713090277778,-3.7296636904762
2018-01-12,0.113375,16.1549958333333,12.0564666666666,8.6674986111111,6.76621562499999,4.57674666666666,1.89576597222222,0.0474586309523712
2018-01-13,1.826791667,3.50383958333333,9.82941770833331,9.20559097222221,7.37658385416666,6.11374041666666,4.39792881944444,2.12549077380952
2018-01-14,0.001666667,-7.8621125,-2.17913645833334,3.93224097222221,4.93866510416666,4.32884458333333,3.78443159722222,2.64649434523809
2018-01-15,0.0015,-8.52872291666667,-8.19541770833333,-4.29566527777778,0.81699999999999,2.24518749999999,2.18591666666666,2.02540952380952
2018-01-16,0.054625,-1.46947083333333,-4.999096875,-5.95343541666667,-3.58911666666667,0.359705833333326,1.62607777777777,1.66371845238095
2018-01-17,0.074395833,-3.72836458333333,-2.59891770833333,-4.57551944444444,-5.39716770833333,-3.61696625,-0.321639236111117,0.861157440476185
2018-01-18,0.040659574,-4.07639375,-3.90237916666667,-3.09140972222222,-4.45073802083333,-5.13301291666667,-3.6935375,-0.858032738095243
2018-01-19,0.08075,1.41995625,-1.32821875,-2.12826736111111,-1.96356822916667,-3.27659916666667,-4.04085138888889,-2.96303839285714
2018-01-20,0.11,4.35257083333333,2.88626354166667,0.565377777777777,-0.5080578125,-0.700340416666666,-2.00507083333333,-2.84179107142857
2018-01-21,0.248520833,7.28958541666667,5.821078125,4.3540375,2.2464296875,1.05147083333333,0.63131388888889,-0.677262797619047
2018-01-22,NA,11.9658604166667,9.62772291666668,7.8693388888889,6.25699322916668,4.19031583333334,2.8705357638889,2.25053482142858
2018-01-23,5.245479167,11.9700645833333,11.9679625,10.4085034722222,8.8945203125,7.3996075,5.486940625,4.17046845238095
2018-01-24,3.416958333,4.77586875,8.37296666666665,9.57059791666667,9.00034479166667,8.07079,6.96231770833333,5.38535892857143
2018-01-25,1.917708333,0.62649375,2.70118125,5.79080902777777,7.334571875,7.32557458333333,6.83007395833333,6.0572
2018-01-26,0.73275,0.702879166666667,0.664686458333334,2.03508055555556,4.51882656249999,6.00823333333333,6.22179201388889,5.95476041666667
2018-01-27,1.951604167,6.5107125,3.60679583333333,2.61336180555556,3.15398854166667,4.91720374999999,6.09197986111111,6.26306636904762
2018-01-28,5.899416667,11.2870958333333,8.89890416666665,6.16689583333332,4.78179531249999,4.78060999999999,5.97885243055554,6.83413928571428
2018-01-29,5.203833333,5.54803333333333,8.41756458333331,7.78194722222221,6.01218020833332,4.93504291666666,4.90851388888888,5.91730684523809
2018-01-30,NA,-0.5633025,2.49236541666667,5.42394222222221,5.69563479166666,4.69708366666666,4.01865201388888,4.12682583333333
2018-01-31,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-01,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-02,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-03,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-04,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-05,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-06,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-07,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-08,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-09,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-10,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-11,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-12,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-13,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-14,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-15,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-16,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-17,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-18,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-19,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-20,NA,21.7882285714286,NA,NA,NA,NA,NA,NA
2018-02-21,10.93127083,19.0443208333333,20.4162747023809,NA,NA,NA,NA,NA
2018-02-22,11.02491667,11.7221041666667,15.3832125,17.5182178571429,NA,NA,NA,NA
2018-02-23,7.515770833,5.90470833333333,8.81340625000001,12.2237111111111,14.6148404761905,NA,NA,NA
2018-02-24,7.224145833,7.78320833333333,6.84395833333333,8.47000694444445,11.1135854166667,13.2485140476191,NA,NA
2018-02-25,7.949604167,9.92344166666667,8.853325,7.87045277777778,8.83336562500001,10.8755566666667,12.6943353174603,NA
2018-02-26,7.981166667,8.75012708333333,9.336784375,8.81892569444444,8.09037135416667,8.81671791666667,10.5213184027778,12.1308769982993
2018-02-27,5.972270833,5.06195625,6.90604166666667,7.91184166666667,7.87968333333333,7.48468833333333,8.19092430555556,9.74140952380952
2018-02-28,6.597479167,8.8460125,6.953984375,7.55269861111111,8.145384375,8.07294916666667,7.71157569444444,8.28450833333334
2018-03-01,7.7189375,10.2109979166667,9.52850520833335,8.03965555555557,8.21727343750001,8.55850708333334,8.42929062500001,8.06863601190477
2018-03-02,NA,6.23751707317073,8.22425749491872,8.43150916327914,7.58912093495936,7.82132216463415,8.17167541497291,8.11618011759582
2018-03-03,NA,NA,NA,NA,NA,NA,NA,NA
2018-03-04,3.964044444,3.40564130434783,NA,NA,NA,NA,NA,NA
2018-03-05,NA,1.78420625,2.59492377717392,NA,NA,NA,NA,NA
2018-03-06,2.611125,0.975297916666667,1.37975208333333,2.05504849033817,NA,NA,NA,NA
2018-03-07,3.73225,3.81140416666667,2.39335104166667,2.19030277777778,2.49413740942029,NA,NA,NA
2018-03-08,3.04925,1.57075208333333,2.691078125,2.11915138888889,2.03541510416667,2.3094603442029,NA,NA
2018-03-09,2.063416667,1.11733125,1.34404166666667,2.16649583333333,1.86869635416667,1.85179833333333,2.11077216183575,NA
2018-03-10,2.036416667,0.711035416666667,0.914183333333334,1.13303958333333,1.80263072916667,1.63716416666667,1.66167118055556,1.91080976966874
2018-03-11,2.5820625,1.16006666666667,0.935551041666668,0.996144444444446,1.13979635416667,1.67411791666667,1.55764791666667,1.59001339285714
2018-03-12,2.987956522,1.63253125,1.39629895833333,1.16787777777778,1.15524114583333,1.23834333333333,1.66718680555556,1.56834553571429
2018-03-13,2.815708333,1.73600625,1.68426875,1.50953472222222,1.30990989583333,1.27139416666667,1.32128715277778,1.67701815476191
2018-03-14,1.903833333,-0.20698125,0.7645125,1.05385208333333,1.08040572916667,1.00653166666667,1.02499826388889,1.1029630952381
2018-03-15,2.352229167,4.19751666666667,1.99526770833333,1.90884722222222,1.83976822916667,1.70382791666667,1.5383625,1.47821517857143
2018-03-16,2.940208333,1.91992083333333,3.05871875,1.97015208333333,1.911615625,1.85579875,1.73984340277778,1.59287083333333
2018-03-17,1.753645833,0.390725,1.15532291666666,2.1693875,1.5752953125,1.6074375,1.61161979166667,1.54711220238095
2018-03-18,2.792479167,3.6820375,2.03638125,1.99756111111111,2.54755,1.99664375,1.95320416666667,1.90739375
2018-03-19,4.32425,6.0794625,4.88075,3.384075,3.01803645833333,3.2539325,2.67711354166667,2.54266964285714
2018-03-20,NA,2.5872125,4.3333375,4.1162375,3.184859375,2.93187166666667,3.1428125,2.66427053571429
2018-03-21,NA,-0.953764583333333,0.816723958333334,2.57097013888889,2.84873697916667,2.35713458333333,2.284265625,2.55758720238095
2018-03-22,NA,0.808558333333333,-0.072603125,0.814002083333333,2.1303671875,2.44070125,2.09903854166667,2.07345029761905
2018-03-23,NA,2.75866875,1.78361354166667,0.871154166666667,1.30016875,2.2560275,2.49369583333333,2.19327142857143
2018-03-24,NA,1.50678541666667,2.13272708333333,1.6913375,1.03006197916667,1.34149208333333,2.13115381944445,2.35270863095238
2018-03-25,NA,1.110975,1.30888020833334,1.79214305555556,1.546246875,1.04624458333333,1.30307256944445,1.98541398809524
2018-03-26,NA,2.9206625,2.01581875,1.84614097222222,2.07427291666667,1.82113,1.35864756944445,1.5341568452381
2018-03-27,NA,2.32697291666667,2.62381770833333,2.11953680555556,1.96634895833334,2.12481291666667,1.90543715277778,1.49697976190476
2018-03-28,NA,6.37294166666667,4.34995729166667,3.87352569444445,3.18288802083334,2.8476675,2.832834375,2.54365208333333
2018-03-29,NA,12.5667604166667,9.46985104166668,7.08889166666668,6.04683437500001,5.05966250000001,4.46751631944445,4.22339523809524
2018-03-30,NA,17.01835,14.7925552083334,11.9860173611111,9.57125625000001,8.24113750000001,7.05277708333334,6.26049255952382
2018-03-31,NA,7.3680125,12.19318125,12.3177076388889,10.8315161458333,9.13060750000001,8.09561666666667,7.09781071428572
2018-04-01,NA,12.3352604166667,9.85163645833335,12.2405409722222,12.3220958333333,11.132265,9.66471631944446,8.70128005952382
2018-04-02,NA,5.97495416666667,9.15510729166668,8.55940902777779,10.6741442708333,11.0526675,10.2727131944445,9.1376074404762
2018-04-03,7.860291667,8.593725,7.28433958333333,8.96797986111112,8.56798802083334,10.2580604166667,10.64284375,10.0328577380952
2018-04-04,9.650875,13.1121375,10.85293125,9.22693888888889,10.0040192708333,9.47681791666667,10.7337399305556,10.9956
2018-04-05,NA,5.0621625,9.08715,8.922675,8.18574479166667,9.01564791666667,8.74104201388889,9.92351458333334
2018-04-06,8.294104167,11.1617625,8.1119625,9.7786875,9.482446875,8.78094833333333,9.37333368055556,9.08685922619048
2018-04-07,8.303895833,8.07196041666667,9.61686145833334,8.09862847222222,9.35200572916667,9.20034958333333,8.66278368055556,9.18742321428572
2018-04-08,5.534333333,2.54512916666667,5.30854479166667,7.25961736111111,6.71025364583334,7.99063041666667,8.09114618055556,7.78883303571429
2018-04-09,5.305617021,2.746625,2.64587708333333,4.45457152777778,6.13136927083333,5.91752791666667,7.11662951388889,7.32764315476191
2018-04-10,6.205020833,5.64164791666667,4.19413645833334,3.64446736111111,4.751340625,6.033425,5.87154791666667,6.90591785714286
2018-04-11,7.517125,8.00651875,6.82408333333334,5.46493055555556,4.73498020833333,5.40237625,6.36227395833333,6.17654375
2018-04-12,9.238,14.3728833333333,11.1897010416667,9.34034999999999,7.69191874999999,6.66256083333333,6.89746076388889,7.50664672619047
2018-04-13,12.9175,20.6745958333333,17.5237395833333,14.3513326388889,12.1739114583333,10.2884541666667,8.99789999999999,8.86562291666666
2018-04-14,15.33041667,22.4696645833333,21.5721302083333,19.17238125,16.380915625,14.2330620833333,12.3186559027778,10.922437797619
